0.99983644,0.000163583
1.99E-09,1
0.57041967,0.4295803
0.11722688,0.8827731
0.000144728,0.9998553
7.74E-07,0.9999993
0.99442977,0.005570224
0.022712426,0.97728753
0.0220044,0.97799563
0.9998159,0.000184174
0.17278022,0.8272197
0.015905742,0.9840942
0.9997794,0.000220608
0.5402413,0.4597587
0.1687862,0.8312138
0.0321468,0.9678532
0.44591188,0.5540881
6.03E-06,0.9999939
3.30E-06,0.99999666
0.94906455,0.050935473
2.08E-05,0.99997926
0.000101898,0.9998981
0.00715372,0.9928463
0.99995685,4.32E-05
1.17E-05,0.9999883
0.000211567,0.99978846
1.04E-09,1
0.3765637,0.62343633
0.999498,0.000501965
0.034762055,0.965238
0.9972633,0.002736663
0.02582008,0.9741799
0.000559548,0.9994405
1.14E-06,0.9999988
0.9966708,0.003329199
0.00014063,0.99985933
0.3463685,0.65363157
0.000161766,0.99983823
